FL-LINKＦＬＹ-ＬＩＮE,ＦＬＹ-ＬＩＮE,
柔性扫描仪扩展功率单元FPU-8931,FPU-8931,
墨水笔FR-RD,FR-RD,用于EPR-1FA、含5个
频率合成器FS-1131,FS-1131,
频率合成器FS-1131DS,FS-1131DS,
频率合成器FS-1141,FS-1141,
频率合成器FS-1142,FS-1142,
频率合成器FS-1201,FS-1201,
频率合成器FS-1301,FS-1301,
频率合成器FS-1321,FS-1321,
频率合成器FS-1341,FS-1341,
任意波形发生器FS-2121,FS-2121,
任意波形发生器FS-2131,FS-2131,
功能合成器FS-2201,FS-2201,
数字合成器FS-221A,FS-221A,
任意波形发生器FS-2221,FS-2221,1ch
任意波形发生器FS-2222,FS-2222,2ch
任意波形发生器FS-2223,FS-2223,3ch
任意波形发生器FS-2224,FS-2224,4ch
频率合成器FS-531A,FS-531A,用于OL-531A～D
非接触式相序表FT3129,FT3129-21,
非接触式相序表FT3129,FT3129-22,
模拟接地电阻计FT3151,FT3151,
转速计FT3405,FT3405,
转速计FT3406,FT3406,带模拟输出、脉冲输出
照度计FT3424,FT3424,
噪音计FT3432,FT3432,
噪音计FT3432,FT3432-20,
磁场测试仪FT3470-50,FT3470-51,标配100平方cm传感器
磁场测试仪FT3470-50,FT3470-52,标配100平方cm/3平方cm传感器
磁场测试仪FT3470-55,FT3470-55,符合JIS C1910标准
磁场测试仪FT3470-50,FT3470-91,
磁场测试仪FT3470-50,FT3470-92,
红外测温仪FT3700,FT3700,长焦型
红外测温仪FT3700,FT3700-20,长焦型
红外测温仪FT3701,FT3701,用于长焦型/窄区域测量
红外测温仪FT3701,FT3701-20,用于长焦型/窄区域测量
IV曲线测试仪FT4300,FT4300,仅主机
旁路二极管测试仪FT4310,FT4310,搭载Bluetooth®无线技术
接地电阻计FT6031,FT6031-03,
钳形接地电阻测试仪FT6380,FT6380,
钳形接地电阻测试仪FT6381,FT6381,搭载Bluetooth®无线技术
温度单元FU-113B,FU-113B,
加压单元FU-201,FU-201,用于PSR-2101
微加压单元FU-202,FU-202,用于PSR-2101
微减压单元FU-203,FU-203,用于PSR-2101
压力记录仪用单元FU-204,FU-204,用于PSR-2101
槽车用单元FU-205,FU-205,用于PSR-2010
加压/减压单元FU-301,FU-301,用于PSR-3101
微加压/微减压/槽车单元FU-302,FU-302,用于PSR-3101
加压/减压、微加压/微减压单元FU-303,FU-303,用于PSR-3101
电压/温度单元FU-311B,FU-311B,
电流单元FU-321A,FU-321A,
电源单元FU-341A,FU-341A,
事件单元FU-351A,FU-351A,
瞬态单元FU-361A,FU-361A,
输入单元トFU-611A,FU-611A,
输入单元FU-611B,FU-611B,
AC电压对数单元FU-672A,FU-672A,
DC电压/热电偶单元FU-911A,FU-911A,用于INR-9000s
DC电压/热电偶单元FU-911B,FU-911B,用于INR-9000s
DC电压/热电偶单元FU-913A,FU-913A,用于INR-9000s
DC电压/热电偶/测温电阻单元FU-914A,FU-914A,用于INR-9000s
测温电阻单元FU-917A,FU-917A,用于INR-9000s
pH、ORP单元FU-921A,FU-921A,用于INR-9000s
电导率单元FU-922A,FU-922A,用于INR-9000s
AC电压单元FU-941A,FU-941A,用于INR-9000s
瞬态单元FU-961A,FU-961A,用于INR-9000s
AC电压对数单元FU-972A,FU-972A,用于INR-9000s
接地导通测试仪GB-8057,GB-8057,
G→M螺丝转换适配器GM-220,GM-220,用于PSR-3101
GP-IB接口GP-01F,GP-01F,
GP-IB接口GP-01L,GP-01L,用于DLM-6211
GP-IB接口GP-01M,GP-01M,用于AM-271A
GP-IB接口GP-03F,GP-03F,用于FS-1321
GP-IB接口GP-04F,GP-04F,用于FS-1131
GP-IB接口GP-05F,GP-05F,用于FS-2121
GP-IB接口GP-06F,GP-06F,用于FS-2221
GP-IB接口GP-07F,GP-07F,用于FS-1141/1341
GP-IB接口GP-9000,GP-9000,用于INR-9000s
倍率器HB-1,HB-1,
倍率器HB-2,HB-2,倍增器
倍率器HB-3,HB-3,倍增器
分流器HEX-3PL,HEX-3PL,
分流器HS-1,HS-1,
分流器100AHS-1-100,HS-1-100,接单生产产品
分流器150AHS-1-150,HS-1-150,接单生产产品
分流器200AHS-1-200,HS-1-200,接单生产产品
分流器30AHS-1-30,HS-1-30,接单生产产品
分流器300AHS-1-300,HS-1-300,接单生产产品
分流器50AHS-1-50,HS-1-50,接单生产产品
分流器75AHS-1-75,HS-1-75,接单生产产品
分流器HS-2,HS-2,
分流器1000AHS-2-1000,HS-2-1000,
分流器500AHS-2-500,HS-2-500,
分流器750AHS-2-750,HS-2-750,
BCD接口IB-02F,IB-02F,用于FS-1321
BCD接口IB-03F,IB-03F,用于FS-1131
BCD接口IB-04F,IB-04F,用于FS-2131
BCD接口IB-07F,IB-07F,用于FS-1141/1341
NR9000　BCD单元IB-9000,IB-9000,用于INR-9000s
RS-232C接口IF-9000,IF-9000,用于INR-9000s
LCR测试仪IM3523,IM3523,
LCR测试仪IM3533,IM3533,
LCR测试仪IM3533,IM3533-01,IM3533上功能追加
LCR测试仪IM3536,IM3536,
阻抗分析仪IM3570,IM3570,
化学阻抗分析仪IM3590,IM3590,电化学用途
阻抗分析仪IM7580,IM7580,标配连接电缆1m
阻抗分析仪IM7580,IM7580-02,标配连接电缆2m
阻抗分析仪IM7580A,IM7580A-1,标配连接电缆1m
阻抗分析仪IM7580A,IM7580A-2,标配连接电缆2m
阻抗分析仪IM7581,IM7581-01,标配连接电缆1m
阻抗分析仪IM7581,IM7581-02,标配连接电缆2m
阻抗分析仪IM7583,IM7583-01,标配连接电缆1m
阻抗分析仪IM7583,IM7583-02,标配连接电缆2m
阻抗分析仪IM7585,IM7585-01,标配连接电缆1m
阻抗分析仪IM7585,IM7585-02,标配连接电缆2m
阻抗分析仪IM7587,IM7587-01,标配连接电缆1m
阻抗分析仪IM7587,IM7587-02,标配连接电缆2m
等效回路分析软件IM9000,IM9000,用于IM3570、出厂时指定
SMD测试治具IM9100,IM9100,用于IM3536等
SMD测试治具IM9110,IM9110,用于IM3570等
测试夹具台IM9200,IM9200,用于IM7580系列
SMD测试夹具IM9201,IM9201,用于IM7580系列
连接线IM9800,IM9800,"用于IM7580的测试治具用连接线,2 m"
接触芯片IM9901,IM9901,用于L2001的前端更换
接触芯片IM9902,IM9902,用于L2001的前端更换
校准套件IM9905,IM9905,用于IM7580系列
适配器(3.5mm-7mm)IM9906,IM9906,用于IM7580系列
智能记录仪INR-141A,INR-141A,
智能记录仪INR-211A,INR-211A,
智能记录仪INR-221A,INR-221A,
智能记录仪ダINR-231A,INR-231A,
智能记录仪INR-330B,INR-330B,
智能记录仪INR-6000,INR-6000,
智能记录仪INR-6011,INR-6011,
智能记录仪INR-6012,INR-6012,
智能记录仪INR-6012B,INR-6012B,
智能记录仪INR-6021,INR-6021,
智能记录仪INR-6022,INR-6022,
智能记录仪INR-6022B,INR-6022B,
智能记录仪INR-6031,INR-6031,
智能记录仪INR-6032,INR-6032,
智能记录仪INR-6032B,INR-6032B,
智能记录仪INR-6041,INR-6041,
智能记录仪INR-6042,INR-6042,
智能记录仪INR-6042B,INR-6042B,
智能记录仪INR-6061,INR-6061,
智能记录仪INR-6062,INR-6062,
智能记录仪INR-6062B,INR-6062B,
智能记录仪INR-6081,INR-6081,
智能记录仪INR-6082,INR-6082,
智能记录仪INR-6082B,INR-6082B,
智能记录仪INR-6101,INR-6101,
智能记录仪INR-6102,INR-6102,
智能记录仪INR-6102B,INR-6102B,
智能记录仪INR-6121,INR-6121,
智能记录仪INR-6122,INR-6122,
智能记录仪INR-6122B,INR-6122B,
智能记录仪INR-9011,INR-9011,用于单针型
智能记录仪INR-9021,INR-9021,用于双针型
智能记录仪INR-9031,INR-9031,用于3针型
智能记录仪INR-9041,INR-9041,用于4针型
智能记录仪INR-9061,INR-9061,用于5针型
智能记录仪INR-9081,INR-9081,用于8针型
智能记录仪INR-9101,INR-9101,用于10针型
智能记录仪INR-9121,INR-9121,用于12针型
兆欧表IR-305,IR-305,
电子式绝缘电阻表IR3455,IR3455,用于250V〜5kV/ 10 TΩ
电子式绝缘电阻表IR3455,IR3455-30,
模拟兆欧表IR4011,IR4011-10,标配无开关的测试线
模拟兆欧表IR4011,IR4011-11,标配带开关的测试线
模拟兆欧表IR4012,IR4012-10,标配无开关的测试线
模拟兆欧表IR4012,IR4012-11,标配带开关的测试线
模拟兆欧表IR4013,IR4013-10,标配无开关的测试线
模拟兆欧表IR4013,IR4013-11,标配带开关的测试线
模拟兆欧表IR4014,IR4014-10,标配无开关的测试线
模拟兆欧表IR4014,IR4014-11,标配带开关的测试线
模拟兆欧表IR4015,IR4015-10,标配无开关的测试线
模拟兆欧表IR4015,IR4015-11,标配带开关的测试线
模拟兆欧表IR4016,IR4016-20,"500V/100MΩ, 标配L9787"
模拟兆欧表IR4017,IR4017-20,"500V/1000MΩ, 标配L9787"
模拟兆欧表IR4018,IR4018-20,"1000V/2000MΩ, 标配L9787"
模拟兆欧表IR4030,IR4030-10,标配无开关的测试线
模拟兆欧表IR4030,IR4030-11,标配带开关的测试线
模拟兆欧表IR4031,IR4031-10,标配无开关的测试线
模拟兆欧表IR4031,IR4031-11,标配带开关的测试线
模拟兆欧表IR4032,IR4032-10,标配无开关的测试线
模拟兆欧表IR4032,IR4032-11,标配带开关的测试线
模拟兆欧表IR4032,IR4032-12,
模拟兆欧表IR4033,IR4033-10,标配无开关的测试线
模拟兆欧表IR4033,IR4033-11,标配带开关的测试线
模拟兆欧表IR4034,IR4034-10,用于125/250/500V、100MΩ、带硬盒
模拟兆欧表IR4034,IR4034-11,标配带开关的测试线
模拟兆欧表IR4041,IR4041-10,标配无开关的测试线
模拟兆欧表IR4041,IR4041-11,标配带开关的测试线
模拟兆欧表IR4042,IR4042-10,标配无开关的测试线
模拟兆欧表IR4042,IR4042-11,标配带开关的测试线
模拟兆欧表IR4042,IR4042-12,
兆欧表IR4051,IR4051-10,标配无开关的测试线
兆欧表IR4051,IR4051-11,标配带开关的测试线
兆欧表IR4052,IR4052-10,标配无开关的测试线
兆欧表IR4052,IR4052-11,标配带开关的测试线
兆欧表IR4052,IR4052-12,
兆欧表IR4053,IR4053-10,标配测试线L9787
兆欧表IR4053,IR4053-11,标配带开关测试线套装L9788-11
兆欧表IR4054,IR4054-11,搭载Bluetooth®无线技术
兆欧表IR4055,IR4055-11,搭载Bluetooth®无线技术
兆欧表IR4056,IR4056-20,实际的产品型号
兆欧表IR4056,IR4056-21,"实际的产品型号,非CE标识产品"
兆欧表IR4057,IR4057-20,高速响应的产品
兆欧表IR4058,IR4058-20,"高速响应的产品,搭载Bluetooth®无线技术"
模拟兆欧表IR4082,IR4082-11,标配带开关的测试线
喷墨系统丝网印刷设备JS-LINE,JS-LINE,
波形采集软件JULILOG2,JULILOG2,
测试仪K-228,K-228,
测试仪K-228A,K-228A,
广角度测量仪L-110,L-110,
套件测试仪L-20套件,L-20ｷｯﾄ,
测试仪L-33DX,L-33DX,
套件测试仪L-33D套件,L-33Dｷｯﾄ,
测试仪L-33TX,L-33TX,
测试仪L-44D,L-44D,
测试仪L-55,L-55,
测试仪L-55FET,L-55FET,
延长线L0220,L0220-01,用于CT7600/7700系列
延长线L0220,L0220-02,用于CT7600/7700系列
延长线L0220,L0220-03,用于CT7600/7700系列
延长线L0220,L0220-04,用于CT7600/7700系列
延长线L0220,L0220-05,用于CT7600/7700系列
延长线L0220,L0220-06,用于CT7600/7700系列
延长线L0220,L0220-07,用于CT7600/7700系列
电压线L1000,L1000,用于PW6001、PW3198、3196
电压线L1000,L1000-05,用于PQ3100
USB线缆(A-B)L1002,L1002,用于DM7276等
连接线L1010,L1010,用于LR8512
转换线L1011,L1011,用于P9000等
转换线L1011,L1011-10,用于P9000等
插座用电压输出线L1020,L1020,用于PQ3100
转接线L1021,L1021-01,
转接线L1021,L1021-02,
4端子测试探头L2000,L2000,用于IM3590/3570、3506-10、3505/06
镊型探头L2001,L2001,用于IM3523等
镊型探头L2001,L2001-01,用于
夹型探头L2002,L2002,用于BT4560，1.5 m
针型探头L2003,L2003,用于BT4560，1.5 m
连接电缆L2004,L2004,
针形测试线L2020,L2020,用于BT3554
前段探针L2021,L2021,
针型测试线L2100,L2100,用于BT3562/BT3563
夹型测试线ドL2101,L2101,用于RM3544、RM3545系列
针型测试线L2102,L2102,用于RM3544、RM3545系列
针型测试线L2103,L2103,用于RM3544、RM3545系列
4端子测试线L2104,L2104,用于RM3544、RM3545系列
比较器判断灯L2105,L2105,用于RM3544、RM3545s、RM3548
针形测试线L2106,L2106,
夹型测试线L2107,L2107,用于RM3548、3561/60、3541/40等
连接电缆L2108,L2108,
连接电缆L2109,L2109,
测试线L2200,L2200,用于ST5540/41、MR8990
连接器L2220,L2220,用于SM7810
连接器L2221,L2221,用于SM7860
针型测试线（红色）L2230,L2230,用于SM7110等
针型测试线（黑色）L2231,L2231,用于SM7110等
夹型测试线（红色）L2232,L2232,用于SM7110等
夹型测试线（黑色）L2233,L2233,用于SM7110等
单侧无接头测试线（红色）L2234,L2234,用于SM7110等
单侧无接头测试线（黑色）L2235,L2235,用于SM7110等
连接线L4930,L4930,用于DT4280s/4250s
延长线L4931,L4931,用于L4930/4940
测试针L4932,L4932,用于L4930/L4940/L4942
接触针L4933,L4933,用于L9207-10、DT4911(DT4280/4250s)
小型鳄鱼夹L4934,L4934,用于L4932、L9207-10、DT4911(DT4280/4250s)
鳄鱼夹L4935,L4935,用于L4930/4940
测试夹L4936,L4936,用于L4930/4940
磁铁结合器L4937,L4937,用于L4930/4940
测试探针L4938,L4938,用于L4930
断路器用探针L4939,L4939,用于L4930
连接线L4940,L4940,用于MR8905
连接线L4942,L4942,用于FT4300
光连接线L6000,L6000,用于PW6001
电压线L9019,L9019-02,用于2331、2332、红/黑
电压线L9019,L9019-03,用于2331、2332、红/黑/黄
电压线L9019,L9019-04,用于2331、2332、红/黑/黄/蓝
输出线L9094,L9094,用于存储记录仪、CM7290等
输出线L9095,L9095,用于存储记录仪、CM7290等
输出线L9096,L9096,用于数据采集仪、CM7290等
测试线L9170,L9170-10,用于SS7012、3237s、3156
连接线L9197,L9197,用于存储记录仪、绝缘BNC、最高600V
连接线（低压用）L9198,L9198,用于存储记录仪、绝缘BNC、最高300V
测试线L9206,L9206,用于DT4211系列
测试线L9207,L9207-10,"用于DT4280s/4250s, CT4370s, 3256/3281s等"
测试线L9207,L9207-30,用于3030-10、3127-10/3128-10等
测试线L9208,L9208,用于3288/3287、3280
连接线L9217,L9217,用于存储记录仪
连接线L9257,L9257,用于3154、820x-10s
电压线L9438,L9438-50,用于PW6001/3355/3390/3193-10
电压线L9438,L9438-53,用于PW3360s/3169s/3197等
电压线L9438,L9438-54,用于3351、黑/红/黄
电压线L9438,L9438-55,用于3197日本以外的国家专用、黑4
电压线L9635,L9635-01,用于3286-20
转换线L9769,L9769,
测试线L9787,L9787,用于IR4000s/4050s、3454/53、3154、FT6031
断路器用探针L9787,L9787-91,用于L9787(IR4000s/4050s)
带开关测试线L9788,L9788,用于IR4000s、替代品L9788-10
带开关测试线套装L9788,L9788-01,用于IR4000s、替代品L9788-11
带开关测试线L9788,L9788-10,用于IR4000s/4050s、LINE端
带开关测试线套装L9788,L9788-11,用于IR4000s/4050s
前段探针L9788,L9788-90,用于L9788前端更换(IR4000s/4050s)
断路器用探针L9788,L9788-91,用于半标准品、L9788(IR4000s)
断路器用探针L9788,L9788-92,L9788-10/-11(IR4000s/4050s)
连接线L9790,L9790,用于存储记录仪、无前端
鳄鱼夹L9790,L9790-01,用于L9790、红黑各1个组合
连接线L9795,L9795-01,用于U8793等
连接线L9795,L9795-02,用于U8793
连接线L9820,L9820,用于FT3424
辅助接地棒L9840,L9840,"用于FT6031, FT3151"
测试线L9841,L9841,"用于FT6031, FT3151"
测试线L9842,L9842-11,"用于FT6031, FT3151"
测试线L9842,L9842-22,"用于FT6031, FT3151"
测试线L9843,L9843-51,"用于FT6031, FT3151"
测试线L9843,L9843-52,"用于FT6031, FT3151"
测试线L9844,L9844,"用于FT6031, FT3151"
转换线L9910,L9910,用于PQ3100
音频分析仪LDM-1000,LDM-1000,
LAN接口LI-9000,LI-9000,
磁致伸缩式位移计10m延长线LLT-2013-10,LLT-2013-10,用于LLT-2020、10ｍ、标配
磁致伸缩式位移计20m延长线LLT-2013-20,LLT-2013-20,用于LLT-2020、20ｍ
加速度转换器LLT-2020,LLT-2020,连接电缆10ｍ
加速度转换器10m更换用连接线LLT-2021-10,LLT-2021-10,用于LLT-2020、10ｍ、标配
加速度转换器20m更换用连接线LLT-2021-20,LLT-2021-20,用于LLT-2020、20ｍ
加速度转换器10m延长线LLT-2022-10,LLT-2022-10,用于LLT-2020、10ｍ、标配
加速度转换器20m延长线LLT-2022-20,LLT-2022-20,用于LLT-2020、20ｍ
传感器外盒LLT-2030,LLT-2030,标准品
传感器外盒LLT-2030-3,LLT-2030-3,3ｍ
传感器外盒LLT-2030-3.5,LLT-2030-3.5,3.5ｍ
传感器外盒LLT-2030-4,LLT-2030-4,4ｍ
3段式真空发生器LLT-2041,LLT-2041,
T型连接管零件LLT-2042,LLT-2042,
磁致伸缩式位移计浮筒LLT-2070,LLT-2070,标准品
磁致伸缩式位移计浮筒LLT-2071,LLT-2071,内径14φ
磁致伸缩式位移计钛浮筒LLT-2073,LLT-2073,内径10φ
磁致伸缩式位移计钛浮筒LLT-2074,LLT-2074,内径14φ
T型连接管LLT-2080,LLT-2080,
真空微压计LLT-2090-1,LLT-2090-1,带软管
真空微压计LLT-2090-2,LLT-2090-2,无软管
压力表针刺工具LLT-2091,LLT-2091,用于LLT-2090
压力监视盘LLT-2100-1,LLT-2100-1,1CH
压力监视盘LLT-2100-2,LLT-2100-2,2CH
压力监视盘LLT-2100-3,LLT-2100-3,3CH
压力监视盘LLT-2100-4,LLT-2100-4,4CH
昭和机器磁致伸缩位移传感器安装夹具液位计LLT-2120,LLT-2120,
浮筒拉动指南LLT-2150-10,LLT-2150-10,10φ
浮筒拉动指南（钛）LLT-2150-10T,LLT-2150-10T,用于钛、10φ
浮筒拉动指南LLT-2150-14,LLT-2150-14,14φ
液态双检漏仪LLT-2200,LLT-2200,
报告粘贴软件LLT-2200Prt2,LLT-2200Prt2,
液位计LM-531A,LM-531A,用于OL-531A～D
机架式适配器LMA8104E,LMA8104E,用于DSM-8104/8542
电平校准器LMC-531A,LMC-531A,用于OL-531A～D
迷你温湿度数据采集仪LR5001,LR5001,温度/湿度各1ch
迷你温湿度数据采集仪LR5001,LR5001-20,日本以外国家专用
迷你温度数据采集仪LR5011,LR5011,温度/1ch
迷你温度数据采集仪LR5011,LR5011-20,用于热敏电阻(日本以外国家专用)
迷你温度数据采集仪LR5021,LR5021,温度(K型热电偶)/2ch
工控信号数据采集仪LR5031,LR5031,控制信号/1ch
工控信号数据采集仪LR5031,LR5031-20,日本以外国家专用
迷你电压数据采集仪（50mV）LR5041,LR5041,直流电压/1ch
迷你电压数据采集仪（50mV）LR5041,LR5041-20,日本以外国家专用
迷你电压数据采集仪（5V）LR5042,LR5042,用于直流电压/1ch
迷你电压数据采集仪（5V）LR5042,LR5042-20,日本以外国家专用
迷你电压数据采集仪（50V）LR5043,LR5043,用于直流电压/1ch
迷你电压数据采集仪（50V）LR5043,LR5043-20,日本以外国家专用
钳形数据采集仪LR5051,LR5051,"2ch, 钳形传感器为选件"
钳形数据采集仪LR5051,LR5051-20,日本以外国家专用
脉冲数据采集仪LR5061,LR5061,脉冲信号/1ch
通讯适配器LR5091,LR5091,用于LR5000s
数据采集器LR5092,LR5092,用于LR5000s
数据采集器LR5092,LR5092-20,用于LR5000s
数据采集仪LR8400,LR8400,"装有电压、温度单元×2, 30ch"
数据采集仪LR8400,LR8400-03,
数据采集仪LR8400,LR8400-20,"装有电压、温度单元×2, 30ch, 英文版"
数据采集仪LR8400,LR8400-21,"装有电压、温度单元×2, 30ch, 中文版"
数据采集仪LR8400,LR8400-23,
PV推定发电量计LR8400,LR8400-92,带CT9692-90的特注品套装
PV推定发电量计LR8400,LR8400-93,带CT9693-90的特注品套装
数据采集仪LR8401,LR8401,"装有通用单元×2, 30ch"
数据采集仪LR8401,LR8401-20,"装有通用单元×2, 30ch, 英文版"
数据采集仪LR8401,LR8401-21,"装有通用单元×2, 30ch, 中文版"
数据采集仪LR8402,LR8402,"装有通用单元×1, 电压、温度单元×1, 30ch"
数据采集仪LR8402,LR8402-20,"装有通用单元×1, 电压、温度单元×1, 30ch, 英文版"
数据采集仪LR8402,LR8402-21,"装有通用单元×1, 电压、温度单元×1, 30ch, 中文版"
无线数据采集仪LR8410,LR8410,仅主机
无线数据采集仪LR8410,LR8410-20,"仅主机, 英文版"
无线数据采集仪LR8410,LR8410-30,"仅主机, 中文版"
无线数据采集仪LR8410,LR8410-90,数据采集套装
无线数据采集仪LR8410,LR8410-91,和LR8510的套装
无线热流数据采集仪LR8416,LR8416,仅主机
无线热流数据采集仪LR8416,LR8416-91,和LR8510的套装
数据采集仪LR8431,LR8431,10ch
数据采集仪LR8431,LR8431-20,"10ch, 英文版"
数据采集仪LR8431,LR8431-30,"10ch, 中文版"
热流数据采集仪LR8432,LR8432,10ch
热流数据采集仪LR8432,LR8432-20,英文版
热流数据采集仪LR8432,LR8432-30,"10ch, 中文版"
电压/温度单元LR8500,LR8500,用于LR8400s
扩展单元LR8500,LR8500-70,
通用单元LR8501,LR8501,用于LR8400s
无线电压/温度单元LR8510,LR8510,用于LR8410、LR8416
无线通用单元LR8511,LR8511,用于LR8410、LR8416
无线脉冲数据采集仪LR8512,LR8512,2ch
无线电流钳数据采集仪LR8513,LR8513,2ch、钳形传感器是选件
无线温湿度数据采集仪LR8514,LR8514,"2ch, 温湿度传感器是选件"
无线电压/热电偶数据采集仪LR8515,LR8515,"2ch, 热电偶是选件"
无线霉菌指数预测仪LR8520,LR8520,温湿度传感器是选件
温湿度传感器LR9501,LR9501,用于LR5001、1m
温湿度传感器LR9502,LR9502,用于LR5001、5m
温湿度传感器LR9503,LR9503,用于LR5001、10m
温湿度传感器LR9504,LR9504,用于LR5001
温度传感器LR9601,LR9601,用于LR5011
温度传感器LR9602,LR9602,用于LR5011
温度传感器LR9603,LR9603,用于LR5011
温度传感器LR9604,LR9604,用于LR5011
温度传感器LR9611,LR9611,用于LR5011
温度传感器LR9612,LR9612,用于LR5011
温度传感器LR9613,LR9613,用于LR5011
温度传感器LR9621,LR9621,用于LR5011
温度传感器LR9631,LR9631,用于LR5011
K型热电偶连接器LR9691,LR9691,用于LR5021、仅微型插头
K型热电偶LR9692,LR9692,用于LR5021、带微型插头
连接电缆LR9801,LR9801,用于LR5031
连接电缆LR9802,LR9802,用于LR5041系列
墙面固定支架LR9901,LR9901,用于LR5000系列(除LR5021/51)
平衡输入单元LU-102,LU-102,
CCITT评价过滤器单元LU-201,LU-201,
测试仪M-230,M-230,
测试仪M-230A,M-230A,
用于存储卡的接口MB-9000,MB-9000,用于INR-9000系列
存储卡　1MMC-1000,MC-1000,
存储卡　2MMC-2000,MC-2000,
存储卡　512kMC-512,MC-512,
热流传感器MF-180,MF-180,用于LR8416/8432
防水热流传感器MF-180M,MF-180M,用于LR8416/8432
安全阀螺钉转换适配器MGSB-24,MGSB-24,用于PSR-3101
机架安装托架MM-111,MM-111,
机架安装托架MM-211,MM-211,
机架安装托架MM-213,MM-213,
机架安装托架MM-215,MM-215,
机架安装托架MM-223,MM-223,
机架安装托架MM-226,MM-226,
机架安装托架MM-227,MM-227,
机架MM-9000,MM-9000,
用于外部磁光盘的接口MO-9000,MO-9000,用于INR-9000系列
存储记录仪MR6000,MR6000,
存储记录仪MR6000,MR6000-01,
波形比较器MR8730,MR8730,1ch
波形比较器MR8731,MR8731,2ch
存储记录仪MR8740,MR8740,"max54ch, 864MW内存, 仅主机"
存储记录仪MR8740T,MR8740-50,
存储记录仪MR8741,MR8741,"max16ch, 256MW内存, 仅主机"
波形发生单元MR8790,MR8790,用于MR8847A等
脉冲发生单元MR8791,MR8791,用于MR8847A等
数字输出单元MR8792,MR8792,用于MR8740等
存储记录仪MR8827,MR8827,"max32ch, 512MW内存, 仅主机"
存储记录仪MR8847,MR8847-01,"max16ch、64MW内存, 仅主机"
存储记录仪MR8847,MR8847-02,"max16ch、256MW内存, 仅主机"
存储记录仪MR8847,MR8847-03,"max16ch、512MW内存, 仅主机"
存储记录仪MR8847A,MR8847-51,"max16ch、64MW内存, 仅主机"
存储记录仪MR8847A,MR8847-52,"max16ch、256MW内存, 仅主机"
存储记录仪MR8847A,MR8847-53,"max16ch、512MW内存, 仅主机"
存储记录仪MR8870,MR8870,2ch
存储记录仪MR8870,MR8870-20,"2ch, 英文版"
存储记录仪MR8870,MR8870-30,"于2ch, 中文版"
存储记录仪组套MR8870,MR8870-90,推荐套装
存储记录仪MR8875,MR8875,"max16〜60ch, 32MW内存, 仅主机"
存储记录仪MR8875,MR8875-30,
存储记录仪MR8880,MR8880,"4ch, 打印部分另售"
存储记录仪MR8880,MR8880-20,"4ch, 打印部分另售, 英文版"
存储记录仪MR8880,MR8880-21,"4ch, 打印部分另售, 中文版"
模拟单元MR8901,MR8901,用于MR8875
电压、温度单元MR8902,MR8902,用于MR8875
应变单元MR8903,MR8903,用于MR8875
CAN单元MR8904,MR8904,用于MR8875
模拟单元MR8905,MR8905,用于MR8875
数字电压表单元MR8990,MR8990,用于MR8740/MR8741、MR8827等
打印单元MR9000,MR9000,用于MR8880
逻辑探头MR9321,MR9321,用于存储记录仪、大型端子型
逻辑探头MR9321,MR9321-01,用于存储记录仪、小型端子型
匹配变压器MT-621A,MT-621A,
鼠标MU-2131,MU-2131,
鼠标MU-222,MU-222,
PM-15R防卫厅专用N-ME-54,N-ME-54,
AC适配器NC-27,NC-27,用于3430
AC适配器NC-34,NC-34,3431附件
Ni-Cd电池组NC-3500,NC-3500,
NETLOG6通道NETLOG6,NETLOG6,
收纳包NL-21-031,NL-21-031,3431附件
噪音电压表NLM-301A,NLM-301A,用于OL-531A～D
用于更换的耦合器OEC0801,OEC0801,用于PSR-3101
用于更换的耦合器OEC0802,OEC0802,用于PSR-3101
记录仪OER-21,OER-21,
特性测量装置OL-531A,OL-531A,
特性测量装置OL-531B,OL-531B,
特性测量装置OL-531C,OL-531C,
特性测量装置OL-531D,OL-531D,
测试仪OL-64,OL-64,
测试仪OL-64D,OL-64D,
测试仪OL-64TX,OL-64TX,
协议分析仪OLA-641B,OLA-641B,
协议分析仪OLA-7513,OLA-7513,
协议分析仪OLA-7611,OLA-7611,
协议分析仪OLA-7711,OLA-7711,
超声波高频功率计OP-1R,OP-1R,
超声波高频功率计OP-1RA,OP-1RA,
超声波高频功率计OP-1U,OP-1U,
色带盒P-1101,P-1101,用于INR9000系列
笔头（红）P-1201A,P-1201A,PR8111s/INR-9000s/EPR-3000s
笔头（红）P-1201B,P-1201B,INR-9000s/EPR-3000s
笔头（红）P-1201C,P-1201C,INR-9000s/EPR-3000s
笔头（绿）P-1202A,P-1202A,PR8111s/INR-9000s/EPR-3000s
笔头（绿）P-1202B,P-1202B,"用于INR-9000s/EPR-3000s, 高速"
笔头（绿）P-1202C,P-1202C,INR-9000s/EPR-3000s
笔头（蓝）P-1203A,P-1203A,PR8111s/INR-9000s/EPR-3000s
笔头（蓝）P-1203B,P-1203B,用于INR-9000s/EPR-3000s、高速
笔头（蓝）P-1203C,P-1203C,INR-9000s/EPR-3000s
笔头（棕）P-1204A,P-1204A,INR-9000s/EPR-3000s
笔头（棕）P-1204B,P-1204B,用于INR9000系列等
笔头（棕）P-1204C,P-1204C,用于INR9000系列等
笔头（黑）P-1205A,P-1205A,INR-9000s
笔头（黑）P-1205B,P-1205B,用于INR9000系列
笔头（黑）P-1205C,P-1205C,用于INR9000系列
